id,comment,new,technical,local,correctional
101948888,Added the barrier tag to the service ways #adt,1,1,0,0
101990673,added service road,1,0,0,0
102026556,"""added missing road",1,0,0,0
102111696,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/44,1,1,0,0
102148083,Minor alignment update to unclassified road #Kaart 2021,0,1,0,1
102168430,added service roads,1,0,0,0
102168842,Modified geometry of service road,0,0,0,1
102169641,#hotosm-project-10627 Added buildings  #mapbeks #UNMAPPEDPH #UNMAPPEDTarlac #UNMAPPEDPH2021 #fb-communityimpact #hotmicrogrants2021 #parakaykuya,1,0,0,0
102177284,Determine place names,0,0,1,0
102179387,added missing road geometry,1,0,0,0
102197110,Added service road,1,0,0,0
102233830,road connection repairs,0,0,0,1
102297277,Modified Service Road,0,0,0,1
102306942,added road geometry https://github.com/GRABOSM/Grab-Data/issues/44,1,1,0,0
102378926,Added service road#MapWithAI #amap,1,1,0,0
102401160,Added Service roads and Driveways #MapWithAI,1,1,0,0
102401555,landuse/natural added/modified; divers items added,1,0,0,1
102459211,added missing road geometry,1,0,0,0
102522422,Modified the alignment of lake feature #adt,0,1,0,1
102541021,Changed the classification to the track from residential ways #adt,0,1,0,1
102554800,Added driveways.,1,0,0,0
102598429,Added Service Road,1,0,0,0
102609435,added service road,1,0,0,0
102616693,aligned road and changed classification,0,0,0,1
102671613,Added details to Douglas Middle School in Thomasville,1,0,1,0
102750290,Added some houses & solar panels on Wortley Road and Great Park Road.,1,0,0,0
102755757,oil wells added,1,0,0,0
102765167,"""Mapping and improving road attributes https://github.com/GRABOSM/Grab-Data/issues/49""",1,1,0,0
102786218,added service road,1,0,0,0
102825651,#mapwithai #Vietnam  Mapped residential ways.,1,1,0,0
102831619,Road geometry,0,0,0,1
102847469,Edited highway tag,0,1,0,1
102851640,#amap Added Driveway,1,1,0,0
102867198,#hotosm-project-10655 #LittleEarth #CartONG #Tajikistan #Artuch #MissingMaps #buildings #roads #rivers #customimagery,1,0,0,0
102897139,Added service road #amap,1,1,0,0
102900525,Added service and residential ways and assigned barrier tag on service way #adt,1,1,0,0
102928937,#hotosm-project-10627 Added buildings  #mapbeks #UNMAPPEDPH #UNMAPPEDTarlac #UNMAPPEDPH2021 #fb-communityimpact #hotmicrogrants2021 #parakaykuya,1,0,1,0
102961038,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/44,1,1,0,0
102971354,Added Turn Restrictions #amap,1,1,0,0
103036515,#amap added service road,1,1,0,0
103048446,Added service road,1,0,0,0
103067942,Added bicycle parking,1,0,0,0
103110300,Add road lanes,1,1,0,0
103134842,Improve tagging of marine names,0,1,0,0
103159957,#mapwithai #India Created Unmaintained Track Road Chhatarpur in Madhya Pradesh,1,1,0,0
103174238,Added driveway #amap,1,1,0,0
103184403,added driveway #amap,1,1,0,0
103200394,second cyclenode 24 added,1,0,1,0
103208516,added pump station,1,0,0,0
103230992,Added Service Road  #amap,1,1,0,0
103244799,Added service road #amap,1,1,0,0
103248093,Added service roads,1,0,0,0
103253680,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/44,1,1,0,0
103263649,added driveway.,1,0,0,0
103278353,Added Driveway.,1,0,0,0
103312734,Added driveway,1,0,0,0
103316966,Fix name:nl (issue from my previous changeset),0,0,0,1
103445955,Added Service Road #amap,1,1,0,0
103464051,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/44,1,1,0,0
103471645,Mapping and improving road attributes: https://github.com/GRABOSM/Grab-Data/issues/49,1,1,0,1
103602517,Improved the alignment of bridge feature #adt,0,1,0,1
103620594,Added some houses.,1,0,0,0
103629086,Added Service Road #amap,1,1,0,0
103661017,Modified Road #MapWithAI,0,1,0,1
103693279,Created Service Road,1,0,0,0
103701418,added missing road geometry,1,0,0,0
103739724,Added service road,1,0,0,0
103783158,#mapwithai #Vietnam Created a residential way.,1,1,0,0
103820336,#mapwithai #India Modified Residential Road  Gwalior in Madhya Pradesh,0,1,0,1
103837890,Improved the alignment of unclassified highways #adt,0,1,0,1
103848628,Added service road as per bing ariel imagery. #amap,1,0,0,0
103979935,added sport tag,1,0,0,0
104162856,added service road #amap,1,1,0,0
104175327,Modified the alignment of unclassified ways #adt,0,1,0,1
104187035,#amap added driveways,1,1,0,0
104210252,Updated modeling of some roads in Ponta Delgada. #adt,0,1,0,1
104221316,Adjusted the alignment of service ways #adt,0,1,0,1
104240591,Updated road geometry,0,1,0,1
104252251,Modified the alignment of service ways #adt,0,1,0,1
104264450,name:ga + tweaks,1,0,1,0
104285539,aligned road geometry,0,0,0,1
104287402,Updated road geometry,0,0,0,1
104287995,Aligned the unclassified and residential ways #adt,0,0,0,1
104289696,Added driveway #amap,1,1,0,0
104308111,Modified the alignment of riverbank feature #adt,0,1,0,1
104352027,Modified and added directions for secondary ways #adt,1,1,0,0
104366887,update name:en},0,0,1,1
104371155,#hotosm-project-10091 #liga-zambia added tracks and buildings.,1,0,0,0
104386469,remove duplicated section of highway,0,0,0,1
104422256,added missing road geometry,1,0,0,0
104499619,Add road surface info,1,1,0,0
104514111,Determine road names and types,0,1,0,0
104535772,Add road surface info,1,1,0,0
104544745,created road geometry,1,0,0,0
104546543,Changed the classification of the unclassified ways to residential ways and aligned the residential ways #adt,0,1,0,1
104608896,Added Service Road #amap,1,1,0,0
104617397,Mapping and improving road attributes: https://github.com/GRABOSM/Grab-Data/issues/49,1,1,0,0
104698514,#18244 Inclusion of street names in the city of Jeremoabo - Bahia - Brazil. #kaart #2021 #Brazil,0,0,1,1
104782285,added start_date to buildings where possible using www.reformagkh.ru data,0,1,1,1
104815915,Added Service Road. #amap,1,1,0,0
104824788,Assigned barrier to the service way and aligned tertiary way near Rua Carlos Krohn #adt,0,1,1,1
104850663,Weidenbachrunde added,1,0,1,0
104855360,added missing road geometry,1,0,0,0
104861771,Changed highway value,0,1,0,1
104866499,#mapwithai #India Modified Residential Road  Banda in Uttar Pradesh,0,1,0,1
104869291,Added Service Road. #amap,1,1,0,0
104893395,added service road and added a gate #amap,1,1,0,0
104921610,Added Service Roads and Driveway. #amap,1,1,0,0
104952115,Added Service Roads. #amap #MapWithAI,1,1,0,0
104972817,Added Service Road and Driveway. #amap,1,1,0,0
105005203,Unclassified ways have been added #adt,1,1,0,0
105025546,added service road,1,0,0,0
105168107,Add name:br tag to way: Rue de l'Ã‰tang},1,1,0,0
105201788,Added driveway #amap #MapWithAI,1,1,0,0
105325511,Added missing building tag nearby Bungatira village #tomtom,1,1,0,0
105325817,Improved the alignment of unclassified ways #adt,0,1,0,1
105399202,Added and aligned service and residential ways near Avenida Tupi #adt,1,0,0,1
105409804,#mapwithai #India Created residential ways,1,1,0,0
105410584,#mapwithai #India Added track ways,1,1,0,0
105423866,added missing road geometry,1,0,0,0
105428698,added a cliff,1,0,0,0
105433953,aligned the road   https://github.com/GRABOSM/Grab-Data/issues/43,0,1,0,1
105468941,added service road.,1,0,0,0
105471211,Improved the alignment of water feature #adt,0,1,0,1
105478628,Added island name asÂ LolobauÂ island and added gns id and aligned it #adt,0,1,1,1
105518835,Created residential way and modified the alignment of existing way near Avenida Francisco Villa #adt,1,1,0,1
105566714,Added paths/node details,1,0,0,0
105600439,#mapwithai #India added and modified residential and track ways,1,1,0,1
105608525,added missing road geometry,1,0,0,0
105658578,Add road surface info,1,1,0,0
105675594,#mapwithai #India Added  residential roads,1,1,0,0
105749323,Added service road #amap,1,1,0,0
105810017,Modified the alignment of trunk link and unclassified way #adt,0,1,0,1
105849109,created track roads,1,0,0,0
105869756,Add village names,1,0,1,0
105871018,#mapwithai #India  Added New Residential Roads And Service Roads,1,1,0,0
105940872,Alignment along 142nd Street,0,1,1,1
105943076,Improved the alignment of water feature #adt,0,1,0,1
106029894,Added Service Road,1,0,0,0
106080092,Modified the alignment of lake feature #adt,0,1,0,1
106087543,Added Driveway. #amap,1,1,0,0
106095101,added service road,1,0,0,0
106115729,added roads,1,0,0,0
106131880,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/43,1,1,0,0
106172045,Added new road in Ù‚Ø±Ø§Ù‚ÛŒÙ‡ village #adt.,1,1,1,0
106182603,Added/Modified info tags,1,0,0,0
106196550,Amended track and added hunting tower.,1,0,0,1
106212562,Added Service Road. #amap,1,1,0,0
106228270,Added Service road,1,0,0,0
106301634,added landuse in Anabranch South NSW,1,0,0,0
106388575,added driveway,1,0,0,0
106391379,Ford Road / Fifield Terrace: add yielf sign,1,0,0,0
106465432,Correction highway=,0,1,0,1
106499357,added missing road geometry,1,0,0,0
106502679,#mapwithai #India Created service way,1,1,0,0
106510172,Modifying name tag to local name and adding english name as name:en tag as per sn board in Thailand,0,1,1,1
106520855,#18842 Inclusion of street names in the city of Come Ver - Rio Grande do Norte - Brazil. #Kaart #Brazil  #2021,1,0,1,0
106568182,Added bridge to the tertiary ways #adt,1,1,0,0
106586536,Edited road geometry,0,1,0,1
106595935,added buildings,1,0,0,0
106713910,A residential road added,1,0,0,0
106768813,Added Driveway. #amap,1,1,0,0
106826228,I added convenience store #mapbeks #unmappedph2021 #TSU,1,0,0,0
106847247,Add road surface info,1,1,0,0
106854613,Name Generationenpark in Pfungstadt ergÃ¤nzt.,1,0,1,0
106869088,Added Service Road. #amap,1,1,0,0
106882136,added service road #amap,1,1,0,0
106940633,Added Service Roads. #amap,1,1,0,0
106945036,Changed classification from track to residential ways #adt,0,1,0,1
107150035,#19096 Inclusion of Street Names in the City of Vila de JapurÃ¡ - Amazonas - Brazil. #Kaart #2021 #Brazil.,1,0,1,0
107163499,Determine road names and types,0,1,0,0
107187875,#hotosm-project-11068 Added roads and landuse  #mapbeks #UNMAPPEDPH #UNMAPPEDTarlac #UNMAPPEDPH2021,1,0,0,0
107205952,Added gate,1,0,0,0
107258265,Added node to way to make the curve smoother #telenav,0,1,0,1
107258463,#hotosm-project-10738 #missingmaps #msf #SouthofMadagascarDrought #ToliaraProvince #Madagascar #atlassian Added buildings,1,0,0,0
107264628,Added historic districts},1,0,0,0
107287152,Added Service Road and a Gate #amap,1,1,0,0
107288415,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/42,1,1,0,0
107291694,Created missing residential ways #tomtom,1,1,0,0
107293000,Splitting the Way Id/Road Segment due to the Change in Street Name from this Point in Philippines,0,0,1,1
107298943,Added Driveway. #amap,1,1,0,0
107375253,#hotosm-project-11056 #kll #esapv #worldbank #kll_mapping_road_in_pakistan,1,1,0,0
107416672,#mapwithai #India added and aligned residential ways,1,1,0,1
107421561,#maproulette: Malaysia - Floating Ways / Disconnected Roads #Kaart Checked highway tags and connectivity.,0,1,0,1
107426692,#mapwithai #India Captured residential and track ways,1,1,0,0
107432847,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/42,1,1,0,0
107442513,Added Service Roads. #amap #MapWithAI,1,1,0,0
107468751,Modified Residential Road and Driveway #amap #MapWithAI,0,1,0,1
107469109,#hotosm-project-10830 Added buildings  #mapbeks #UNMAPPEDPH #UNMAPPEDTarlac #UNMAPPEDPH2021 #fb-communityimpact #hotmicrogrants2021,1,0,0,0
107472872,Created missing roads #bolt,1,1,0,0
107493542,added a service road,1,0,0,0
107506517,Added a building,1,0,0,0
107526900,Added Service Road. #amap,1,1,0,0
107555331,Added Driveways. #amap,1,0,0,0
107596624,Added driveway.,1,0,0,0
107604117,Added service road from School Lane #amap,1,1,0,0
107632325,Added Service Road. #amap,1,1,0,0
107639265,added service road #amap,1,1,0,0
107670862,added missing road geometry,1,0,0,0
107687040,Added direction. #amap,1,1,0,0
107690351,Added Driveway. #amap,1,1,0,0
107693876,added missing road geometry,1,0,0,0
107815429,Added Service Road. #amap,1,1,0,0
107817340,Added missing road geometry,1,0,0,0
107817962,Modifying the Street Name as per SN Board in Vietnam,0,0,1,1
107943043,Modified Unclassified Roads,0,0,0,1
108041929,Add whether roads are prohibited for pedestrians,0,1,0,0
108083444,Added Service Roads and Driveways. #amap #MapWithAI,1,1,0,0
108150992,Aligned Road Segments #Bolt,0,0,0,1
108214801,Adjusted the alignment of primary way #adt,0,1,0,1
108227682,"""added missing road geometry",1,0,0,0
108232668,Added missing road geometry,1,0,0,0
108279398,Added trackways and 'Marian Shrine' site,1,0,0,0
108311774,village boundaries added,1,0,0,0
108332672,Add road surface info,0,1,0,1
108388869,Add name:br tag to way: Rue de Domloup},1,1,0,0
108410057,"""added missing road geometry",1,0,0,0
108457818,added missing road geometry,1,0,0,0
108480287,Added Service Road. #amap,1,1,0,0
108487932,Changed the classification from unclassified to residential way #tomtom,1,1,0,1
108492237,"""Added missing road geometry",1,0,0,0
108496780,Added missing road geometry,1,0,0,0
108518231,added level and change to building,1,0,0,0
108550199,superfluous description in name,0,0,0,1
108553961,Changed image on road,0,0,0,1
108594924,Added missing road geometry,1,0,0,0
108667676,added the road ,1,0,0,0
108677076,Added missing road geometry,1,0,0,0
108682656,Modified the alignment of reservoir #adt,0,1,0,1
108696184,Ways aligned and layer tag added east of ÎŠÏƒÏ„ÏÎ¿ #adt,0,1,0,1
108707918,corrected street names},0,0,1,1
108733597,added missing road geometry,1,0,0,0
108734577,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/49,1,1,0,0
108748859,Created service and residential ways #adt,1,0,0,1
108760400,added missing road geometry,1,0,0,0
108777243,Edit highway access tag near to Tun Dr Lim Chong Eu Expressway #adt,0,1,0,1
108786636,Added service road.,1,0,0,0
108788177,Added missing road geometry,1,0,0,0
108792634,change service road to primary road,0,1,0,1
108821800,Fixing road geometry,0,0,0,1
108902588,Added Service Road. #amap #MapWithAI,1,1,0,0
108951348,Added crosswalk,1,0,0,0
108995830,Added incorrect name so deleted in Indonesia,0,0,1,1
109029174,Mapping and improving road attributes:https://github.com/GRABOSM/Grab-Data/issues/49,1,1,0,0
109074459,"""added missing road geometry",1,0,0,0
109101351,STIB/MIVB 14/83/N18 - Heysel/Heizel stops - tactile_paving=no + added waste baskets,1,0,0,0
109122943,Added buildigs near ÎÎ¹ÎºÎ·Ï†ÏŒÏÎ¿Ï… ÎœÎ±Î½Î´Î·Î»Î±ÏÎ¬ #adt,1,1,0,0
109137132,Add Some Roads And Add New Tags,1,1,0,1
109152382,Brazil country roads #kaart-1060,1,0,1,0
109198826,Added and aligned the tertiary,1,0,0,1
109289260,Add street/place names to address,1,1,0,0
109378486,Building/Roads Mapping in #MinamiSanriku #hotosm-project-10534 #CrisisMappersJAPAN #FuruhashiLab #DRONEBIRD #YouthMappersAGU #amazonpsas,1,0,0,0
109403114,Brazil country roads #kaart-1060,1,0,1,0
109428606,Added American Crypto ATM,1,0,0,0
109456345,Downgraded the classification from tertiary to residential around Mosia village #adt,0,1,0,1
109494345,#mapwithai #India Added  residential roads,1,1,0,0
109549491,Added Service Roads. #amap,1,1,0,0
109725242,Adjusted the alignment of buildings feature #adt,0,1,0,1
109778813,#MapWithAi #Vietnam added and modified some roads,1,1,0,1
109853929,Added Driveway #amap,1,1,0,0
109874677,Residential ways are aligned near Limenas Lithiou #adt,0,0,0,1
109905376,Modified the alignment of ÎšÎ±Î»Î±Î²Î¬ÏÎ´Î±Ï‚ - ÎœÎ¿Î½ÏŒÎ»Î¹Î¸Î¿Ï… way #adt,0,1,0,1
109945733,Add road surface info,1,1,0,0
109999383,OSM road improvemnts,0,0,0,1
110008619,Added ways to Cycle Route 1 (Maine).,1,0,0,0
110112230,Determine place names,0,1,0,0
110143850,#mapwithai #India Created residential roads,1,1,0,0
110151600,Added Parking Aisles. #amap #MapWithAI,1,1,0,0
110230075,Added Driveway #amap,1,1,0,0
110261471,Improved the existing ways,0,0,0,1
110288301,Added Driveway,1,0,0,0
110342749,added private access and path,1,1,0,0
110407275,added features to park,1,0,0,0
110451111,Updates based on road data at gsi.jp and satellite photos,0,1,1,1
110481359,Added swing gate on residential way near Ð-147. #adt,1,1,0,0
110489556,Created service way near Feyzieh #adt,1,1,0,0
110549446,Added Service Roads and Driveway. #amap,1,1,0,0
110601275,Added Service Roads. #amap,1,1,0,0
110603363,Added Service Roads. #amap #MapWithAI,1,1,0,0
110614051,Added service road from Cropwell Road  #amap,1,1,0,0
110636787,Area industriale porto di Livorno  - added railway and traffic_signals,1,0,0,0
110654484,Added Service Road. #amap #MapWithAI,1,1,0,0
110676908,Added Driveway. #amap,1,1,0,0
110781566,Added Driveway. #amap,1,1,0,0
110809908,Service road,1,0,0,0
110855903,added/modified road geometry https://github.com/GRABOSM/Grab-Data/issues/49,1,1,0,0
110870924,Added Service Road. #amap,1,1,0,0
110910109,Added the service way near Ann Road #adt,1,1,1,0
110959297,Added Driveway. #amap,1,1,0,0
110989531,Brazil country roads #kaart - 1060,1,0,0,0
111013888,Added Driveway. #amap,1,1,0,0
111019511,Added Driveway. #amap,1,1,0,0
111029419,Add various ASL to the gyratory and road surfaces. Merge duplicate zebra crossing,1,1,0,0
111045384,Brazil country roads #kaart - 1060,1,0,1,0
111119853,#mapwithai #India Created Unclassified Road,1,1,0,0
111141855,Added Driveway. #amap,1,1,0,0
111204703,connected one way road on parking. According to Bing. #mbx_germany_roads,0,0,1,1
111226646,Residential ways are aligned and added near Jalan Chandra IV highway #adt,1,1,1,1
111237898,Added missing road geometry,1,0,0,0
111306144,Add road lanes,0,1,0,1
111328537,Added Completo Broadview restaurant,1,0,0,0
111446050,Add road surface info,1,1,0,0
111523236,Modified the alignment of riverbank #adt,0,1,0,1
111525197,Add road lanes,1,1,0,0
111626198,Changed the alignment of tertiary ways near Edaga Hamus #adt,0,1,0,1
111672957,Added new area,1,0,0,0
111748688,Added the track highway and aligned it #tomtom,1,1,0,0
111854822,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/42,1,1,0,0
111984911,Aliged roads near ÐœÐ°Ð½Ð´Ñ€Ð¸ÐºÑ–Ð²ÑÑŒÐºÐ° Ð²ÑƒÐ»Ð¸Ñ†Ñ and North of it #adt,0,0,0,1
112026446,Determine place names,0,0,1,0
112098549,Brazil country roads #kaart - 1060,1,0,0,0
112133409,Updated road names and geometry near Americana,0,0,1,1
112166888,Added turn restriction ,1,1,0,0
112194442,Improved the alignment of garden feature #tomtom,0,1,0,1
112197800,Changed the highway classification to unclassified way #tomtom,0,1,0,1
112239374,added/fix roads,1,0,0,1
112261550,#hotosm-project-11608 #UNMappers #UNESCO #IIEP #Madagascar Added and/or modified road data,1,0,0,1
112306904,STIB/MIVB 7/25 - Meiser stops - added lit tag,1,0,0,0
112355703,Determine road names and types,0,1,0,0
112371186,#mapwithai #India Created  and modified residential  ways,1,1,0,0
112382987,Add road lanes,0,1,0,1
112408683,#amap added buildings,1,1,0,0
112583430,Added food safety rating,1,0,0,0
112588741,#hotosm-project-10221 #OSMGeoWeek #MapLibya #LNSDI #MapTripoli #LNDTI #missingmaps #Vegetation #LandUseLandCover #Buildings #Infrastructure #StreetsRoads #Water #Soil #Air,1,0,0,0
112604632,Determine road names and types,0,0,1,0
112639357,Corrected street name. Source: Bing,0,0,1,1
112766352,Add road surface info,1,1,0,0
112779618,#Indonesia #buildingmapping added buildings,1,1,0,0
112856861,Added missing way and adjusted geometry of existing way to match satellite imagery #Kaart 2021,1,0,0,1
112928308,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/43,1,1,0,0
112930829,#mapwithai #India Modified Unclassified Road,0,1,0,1
112974445,Added missing building tag #tomtom,1,1,0,0
112975368,Adding missing roads from aerial imagery,1,0,0,0
113017645,Modified the alignment of residential and service ways #adt,0,1,0,1
113027458,Adding missing roads in Uruguay using MapWithAI detections #MSFTOpenMaps,1,1,0,0
113159131,Add road surface info,1,1,0,0
113197696,adding and aligninag roads,1,1,0,1
113274887,Split Shenton Lane and update the smaller part to closed road,1,1,0,1
113401272,#amap Added delivery access restriction on gate.,0,1,0,1
113515419,Changed the classification of the highway from path to unclassified #tomtom,0,1,0,1
113542525,"Modified name=""forest""/""Forest"" tag #maproulette https://maproulette.org/browse/challenges/23293}",0,1,0,1
113593258,#mapwithai #India Improved the alignment of  residential ways,0,1,0,1
113666926,#mapwithai #India  aligned and created  residential roads,1,1,0,0
113682171,#mapwithai #India Improved unclassified way,0,1,0,1
113700937,Adding missing roads in Republic of Serbia  #MSFTOpenMaps,1,0,0,0
113725613,Changing name for residential highway,0,0,0,1
113833947,Add street/place names to address,1,1,0,0
113858377,#digitalegypt Edit Road Classification,0,1,0,1
113925496,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/43,1,1,0,1
113955351,updated and fixed roads,0,0,0,1
114082403,Added track ways #tomtom,1,1,0,0
114165640,Modified the residential ways #tomtom,0,1,0,1
114165845,connected East Channel Bridge road/add tag bridge. According to Bing. #mbx_linters_usa,0,1,0,1
114203763,Added bridge,1,0,0,0
114207457,#mapwithai #Tanzania#mapwithai #Tanzania added some of missed roads,1,1,0,0
114211836,Created missing roads #bolt,1,1,0,0
114212132,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/43,1,1,0,0
114261483,added directions #amap,1,1,0,0
114326859,Added building.,1,0,0,0
114332186,Add village names,1,0,1,0
114346284,Adjusted the alignment of tertiary highway #adt,0,1,0,1
114375857,Added hotel information.,1,0,0,0
114418319,BBH Common Area added,1,0,0,0
114421477,Inclusion of roads in towns and cities in Brazil. #kaart #2021 #Brazil.,1,0,1,0
114432688,Add road lanes,1,1,0,0
114625982,Added details to JVA DÃ¼sseldorf,1,0,0,0
114655476,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/49,1,1,0,0
114664510,Add road surface info,0,1,0,1
114690337,highway Ã¼berarbeitet,0,0,0,1
114699409,Add residential roads near Ú©Ù„ÙØª,1,0,0,0
114727904,Adding Street Name - Jalan Taman Kinamas  for this way in Malaysia,1,0,1,0
114813130,Corrected the name,0,0,1,1
114844411,Determine place names,0,1,0,0
114868132,#mapwithai #India Created residential  roads,1,1,0,0
114868176,Add road lanes,0,1,0,1
114948827,Correcting the overlapping buildings and roads #AtlasChecks #BuildingRoadIntersectionCheck #grab,0,1,0,1
114951358,add name to forest,1,0,0,0
115090086,#mapwithai #India residential road modified,0,1,0,1
115216468,Added no-U-turn restriction according to proprietary sources,0,1,0,1
115347932,Rue de JÃ©rusalem/Jerusalemstraat - added a motorcycle parking,1,0,1,0
115408097,Modified the alignment of water feature #adt,0,1,0,1
115462843,Added private tag and gates according to proprietary streetlevel imagery,1,1,1,0
115465254,update road class as service for road access to the mosque and for the alley,0,1,0,1
115677674,Add farmlan hedges residential aerea NE of Newbiggen,1,0,1,0
115716092,added a tree,1,0,0,0
115782246,#mapwithai #India Created residential ways,1,1,0,0
115784843,landuse added,1,0,0,0
115796516,[Imus] added/modified buildings,1,0,0,1
115820308,Added a service road. #amap,1,1,0,0
115860676,Added the building tag for the existing polygon #tomtom,0,1,0,1
115908080,#chn #industry #roads new road #quarry #pipeline #hydro #power,1,0,0,0
116007998,Smoothened sharp edges for primary highway #tomtom,0,1,0,1
116034312,Added missing geometry. #Kaart2022,1,0,0,0
116048768,modified service road,0,0,0,1
116124517,Road details,0,0,0,1
116247196,Modified the residential way #adt,0,0,0,1
116338754,Updated road geometry,0,0,0,1
116365116,#mapwithai #India Added the residential roads.,1,1,0,0
116480167,Rename streets,0,0,1,1
116531902,#mapwithai #Tanzania roads added and alligned,1,1,0,1
116622551,Added lanes count according proprietary street level imagery,0,1,0,1
116662737,Change from track road to intermittent stream. As you can see from my strava GPX,0,0,1,1
116862926,#UNGSC #UniteMaps #MONUSCO Roads,1,0,0,0
116941663,#mapwithai #India Added the residential ways.,1,1,0,0
116989263,Modified the alignment of residential and path ways #adt,0,1,0,1
117017709,Added surface types in Doha,1,0,0,0
117280695,added/updated speed limit #bolt,1,0,0,0
117339095,Detached houses in Balliol Way plotted and address added.,1,0,1,0
117421106,Added Service Road. #amap,1,1,0,0
117503809,#mapwithai #Tanzania roads added and alligned,1,1,0,1
117505454,change highway to primary_link},0,1,0,1
117543634,Added a footway #Kaart 2022,1,0,0,0
117548821,mapped dirt patrol roads around airbase,1,0,0,0
117690646,Add street/place names to address,1,1,0,0
117719842,Created the residential way #tomtom,1,1,0,0
117748350,Added Residential. Features. Such as. Houses. Mobile homes Garages. Sheds And sometimes. Road and Drain. Tweet.,1,0,0,0
117751208,#mapwithai #India Added residential ways and Modified the alignment of existing highways,1,1,0,1
117752950,Changed the classification from unclassified to residential ways,0,1,0,1
117838970,added highway service  #telenav,1,1,0,0
117907406,#digitalegypt Added some streets and updated the geometry of some roads,1,0,0,1
118043248,stream added #hkm #kottayam,1,0,0,0
118077527,#maproulette #Kaart added missing highways,1,1,0,0
118107937,added missing road #Kaart 2022,1,0,0,0
118262671,#Indonesia #buildingmapping modified building and highway,1,0,0,1
118265428,added beach based on bing imagery,1,0,0,0
118493749,Updated alignment of existing ways near Jatimakmur #adt,0,0,0,1
118506902,#mapwithai #Tanzania Beautified and aligned roads,0,1,0,1
118554521,Add residential buildings #maproulette,1,0,0,0
118589051,#mapwithai #India Added Residential Highways,1,1,0,0
118688037,Added Furzley,1,0,1,0
118730993,Created and modified the alignment of service,1,0,0,1
118754264,I added a service road. #Kaart 2022,1,0,0,0
118777927,Added lanes count and turn:lanes according proprietary street level imagery,1,1,0,0
118798367,added a few houses in sharpsville via rapid,1,0,0,0
118807645,falschen Namensbestandteil entfernt},0,0,1,1
118881166,I added multiple unclassified roads. #Kaart 2022,1,0,0,0
119037015,Added missing paths and sidewalks in Roslyn and Roslyn Heights.,1,0,0,0
119048496,Added missing Wikidata to US village #maproulette,1,1,0,0
119128981,Road details,1,0,0,0
119135961,Werelderfgoed: short_name toegevoegd},1,0,0,0
119156269,Added lane count.,1,0,0,0
119174667,I added an unclassified road. #Kaart 2022,1,0,0,0
119175399,Added name tags to ways. #Kaart 2022,1,1,0,0
119175399,Added name tags to ways. #Kaart 2022,1,0,0,0
119193378,#mapwithai #Tanzania added and modified highway,0,1,0,1
119196439,#hotosm-project-12359 #roads #enugu #enswc roads mapping,1,0,0,0
119278775,added roads/residential areas of villages,1,0,0,0
119297731,#mapwithai #India Improved unclassified way,0,1,0,1
119304218,I added an unclassified road. #Kaart 2022,1,0,0,0
119340311,added:buildings,1,0,0,0
119355955,Added and modified buildings#hotosm-project-12384 #Imagery4socialgood #Kenya,1,0,0,1
119362065,Added connection between Street 5 #adt,1,1,0,0
119373219,#mapwithai #India Added and modified residential highways,1,1,0,0
119625413,#hotosm-project-11719 #UNMappers #MINUSMA #Mali Added and/or modified topographic data,1,0,0,1
119693950,Created a residential highways #tomtom,1,1,0,0
119709691,#digitalegypt Edit roads,0,0,0,1
119713813,buildings_&_roads_mapping  #hotosm-project-11687  #Map4resilience #tech4social #hotosm #hot #missingmaps #osmbd #boil #mapbd #Bangladesh  #WM18Mar #OSMBDfacilitativeteam,1,0,0,0
119772762,#mapwithai #India  Captured Residential and Service Roads,1,1,0,0
119835725,change highway to living street and add swing gate with motor vehicle permissive,1,1,0,1
119844404,highway Ã¼berarbeitet,0,0,0,1
119849779,Modified the alignment of the river #adt,0,1,0,1
119899906,Added directions #amap,1,1,0,0
119934563,merge parts of Bob Walsh street and name this street correctly,0,0,0,1
120134148,edited roads,0,0,0,1
120146484,Mapping missing roads and road attributes https://github.com/GRABOSM/Grab-Data/issues/44,1,1,0,0
120201685,Aligned service and residential way near Calle 112c #adt,0,1,0,1
120236044,added missing streets and street names with sources,1,0,1,0
120284573,Added restrictions to the residential and trunk highways #adt,1,1,0,0
120319970,Added,1,0,0,0
120437635,added:landuse,1,0,0,0
120636615,Add road lanes,1,1,0,0
120680391,Adding missing roads from aerial imagery,1,0,0,0
120713655,Add name:br tag to way: Place Saint-Martin},0,1,1,1
120730996,Add road smoothness,0,1,0,1
